year,state,num_below_fpl,population,percap_num_below_fpl
2004,New York,974930.0,19171567.0,0.05085291150170458
2004,North Carolina,510329.0,8553152.0,0.05966560631682916
2004,North Dakota,33361.0,644705.0,0.05174614746279306
2004,Ohio,561932.0,11452251.0,0.049067384219923224
2004,Oklahoma,218224.0,3525233.0,0.06190342595794377
2004,Oregon,193123.0,3569463.0,0.05410421679675626
2004,Pennsylvania,577783.0,12410722.0,0.046555148040541075
2004,Rhode Island,52448.0,1074579.0,0.04880795176529599
2004,South Carolina,248451.0,4210921.0,0.05900158183922235
2004,South Dakota,36054.0,770396.0,0.046799308407624134
2004,Tennessee,338362.0,5910809.0,0.05724461744576757
2004,Texas,1194519.0,22394023.0,0.05334097406258804
2004,Utah,82054.0,2401580.0,0.03416667360654236
2004,Vermont,23345.0,619920.0,0.037658084914182474
2004,Virginia,275603.0,7475575.0,0.03686713062205917
2004,Washington,301140.0,6178645.0,0.04873884160685717
2004,West Virginia,141905.0,1816438.0,0.07812267745995184
2004,Wisconsin,230778.0,5514026.0,0.04185290384920202
2004,Wyoming,19983.0,509106.0,0.03925115791210475
2005,Alabama,308702.0,4569805.0,0.06755255421183179
2005,Alaska,23115.0,666946.0,0.03465797830708933
2005,Arizona,276181.0,5839077.0,0.047298742592365196
2005,Arkansas,189696.0,2781097.0,0.06820905563524034
2005,California,1436470.0,35827943.0,0.040093566074948815
2005,Colorado,199548.0,4631888.0,0.04308135257156477
2005,Connecticut,112940.0,3506956.0,0.03220456715168368
2005,Delaware,30129.0,845150.0,0.03564929302490682
2005,District of Columbia,41762.0,567136.0,0.07363665857924731
2005,Florida,888471.0,17842038.0,0.04979649746290194
2005,Georgia,477181.0,8925922.0,0.05346013554678161
2005,Hawaii,45789.0,1292729.0,0.0354204168081632
2005,Idaho,70376.0,1428241.0,0.04927459721433568
2005,Illinois,553053.0,12609903.0,0.043858624447785204
2005,Indiana,295189.0,6278616.0,0.047014979097304246
2005,Iowa,136898.0,2964454.0,0.04617983615195243
2005,Kansas,125644.0,2745299.0,0.04576696381705599
2005,Kentucky,289447.0,4182742.0,0.06920029970770371
2005,Louisiana,331109.0,4576628.0,0.07234780716282818
2005,Maine,69251.0,1318787.0,0.05251113333692249
2005,Maryland,174007.0,5592379.0,0.031115022783684724
2005,Massachusetts,282217.0,6403290.0,0.04407374958810237
2005,Michigan,496831.0,10051137.0,0.049430328131036316
2005,Minnesota,183653.0,5119598.0,0.03587254311764322
2005,Mississippi,227659.0,2905943.0,0.07834255523938356
2005,Missouri,313094.0,5790300.0,0.05407215515603682
2005,Montana,49182.0,940102.0,0.05231559979661781
2005,Nebraska,80573.0,1761497.0,0.04574120762056365
2005,Nevada,96404.0,2432143.0,0.039637471974304145
2005,New Hampshire,40592.0,1298492.0,0.03126087800309898
2005,New Jersey,292763.0,8651974.0,0.03383771148641917
2005,New Mexico,128555.0,1932274.0,0.06653041959887676
2005,New York,999833.0,19132610.0,0.05225805574879747
2005,North Carolina,510126.0,8705407.0,0.058598753625189494
2005,North Dakota,34412.0,646089.0,0.05326201189000277
2005,Ohio,589018.0,11463320.0,0.051382845458383786
2005,Oklahoma,225821.0,3548597.0,0.06363669923634609
2005,Oregon,198401.0,3613202.0,0.05491002163731781
2005,Pennsylvania,589231.0,12449990.0,0.04732782917897926
2005,Rhode Island,47391.0,1067916.0,0.044377085838211996
2005,South Carolina,255514.0,4270150.0,0.05983724225144316
2005,South Dakota,42660.0,775493.0,0.05501016772556296
2005,Tennessee,378034.0,5991057.0,0.06309971679454894
2005,Texas,1306413.0,22778123.0,0.05735384781265779
2005,Utah,83103.0,2457719.0,0.03381305999587422
2005,Vermont,28756.0,621215.0,0.04628993182714519
2005,Virginia,300680.0,7577105.0,0.03968270203461612
2005,Washington,294794.0,6257305.0,0.047111975523008706
2005,West Virginia,139077.0,1820492.0,0.0763952821544945
2005,Wisconsin,229174.0,5546166.0,0.041321157715077404
2005,Wyoming,21203.0,514157.0,0.04123837660481137
2006,Alabama,320302.0,4628981.0,0.0691949264859804
2006,Alaska,22375.0,675302.0,0.033133324053534564
2006,Arizona,284601.0,6029141.0,0.047204236888803895
2006,Arkansas,190367.0,2821761.0,0.06746389931677417
2006,California,1499212.0,36021202.0,0.04162026575348596
2006,Colorado,220411.0,4720423.0,0.046693061193880295
2006,Connecticut,122424.0,3517460.0,0.03480466018092601
2006,Delaware,35048.0,859268.0,0.04078820577514815
2006,District of Columbia,46827.0,570681.0,0.08205459792773896
2006,Florida,913756.0,18166990.0,0.05029760020784951
2006,Georgia,493830.0,9155813.0,0.053936226089370765
2006,Hawaii,50642.0,1309731.0,0.038665955070163266
2006,Idaho,72133.0,1468669.0,0.04911453840177739
2006,Illinois,592558.0,12643955.0,0.04686492478026061
2006,Indiana,298226.0,6332669.0,0.047093255624129415
2006,Iowa,151479.0,2982644.0,0.05078681867497428
2006,Kansas,139601.0,2762931.0,0.05052641560719395
2006,Kentucky,289700.0,4219239.0,0.0686616709790557
2006,Louisiana,294205.0,4302665.0,0.06837738936217437
2006,Maine,72968.0,1323619.0,0.05512764624865615
2006,Maryland,174055.0,5627367.0,0.03093009572682926
2006,Massachusetts,280305.0,6410084.0,0.043728756128624834
2006,Michigan,541695.0,10036081.0,0.05397475369120676
2006,Minnesota,207606.0,5163555.0,0.04020602085191307
2006,Mississippi,229172.0,2904978.0,0.07888940983374057
2006,Missouri,330661.0,5842704.0,0.05659383052778302
2006,Montana,52645.0,952692.0,0.05525920234451428
2006,Nebraska,85253.0,1772693.0,0.04809236568317244
2006,Nevada,94352.0,2522658.0,0.03740181982654803
2006,New Hampshire,43735.0,1308389.0,0.03342660325025661
2006,New Jersey,291877.0,8661679.0,0.0336975083006424
2006,New Mexico,130841.0,1962137.0,0.06668290746262875
2006,New York,1058323.0,19104631.0,0.05539614976075696
2006,North Carolina,519444.0,8917270.0,0.058251460368476005
2006,North Dakota,32605.0,649422.0,0.0502061833445741
2006,Ohio,615118.0,11481213.0,0.053576046363742226
2006,Oklahoma,229877.0,3594090.0,0.06395972276709821
2006,Oregon,196540.0,3670883.0,0.05354025175959027
2006,Pennsylvania,627590.0,12510809.0,0.05016382233954655
2006,Rhode Island,50819.0,1063096.0,0.0478028324817326
2006,South Carolina,261897.0,4357847.0,0.06009779599880399
2006,South Dakota,46643.0,783033.0,0.05956709359631075
2006,Tennessee,392034.0,6088766.0,0.0643864454636621
2006,Texas,1293241.0,23359580.0,0.055362339562612
2006,Utah,85892.0,2525507.0,0.03400980476395433
2006,Vermont,29519.0,622892.0,0.04739023779403171
2006,Virginia,289667.0,7673725.0,0.03774789948818859
