state,year,month,datetime,population,num_below_fpl,tanf_fams,percap_num_below_fpl,unemp_rate,percap_tanf_fams,drug_law,days_from_policy
Alabama,2001,1,2001-01-01,4467634.0,6737.0,18623.0,0.0015079570081166006,5.3,0.004168425614094619,0,
Alabama,2001,2,2001-02-01,4467634.0,6737.0,18385.0,0.0015079570081166006,5.1,0.004115153568980808,0,
Alabama,2001,3,2001-03-01,4467634.0,6737.0,18234.0,0.0015079570081166006,4.9,0.004081354918509439,0,
Alabama,2001,4,2001-04-01,4467634.0,6737.0,18137.0,0.0015079570081166006,4.4,0.0040596432026437255,0,
Alabama,2001,5,2001-05-01,4467634.0,6737.0,18200.0,0.0015079570081166006,4.3,0.004073744626350323,0,
Alabama,2001,6,2001-06-01,4467634.0,6737.0,18035.0,0.0015079570081166006,5.4,0.0040368123261663785,0,
Alabama,2001,7,2001-07-01,4467634.0,6737.0,18033.0,0.0015079570081166006,5.2,0.004036364661921725,0,
Alabama,2001,8,2001-08-01,4467634.0,6737.0,18232.0,0.0015079570081166006,5.6,0.004080907254264785,0,
Alabama,2001,9,2001-09-01,4467634.0,6737.0,18195.0,0.0015079570081166006,5.3,0.004072625465738689,0,
Alabama,2001,10,2001-10-01,4467634.0,6737.0,18515.0,0.0015079570081166006,5.5,0.004144251744883309,0,
Alabama,2001,11,2001-11-01,4467634.0,6737.0,18645.0,0.0015079570081166006,5.7,0.004173349920785812,0,
Alabama,2001,12,2001-12-01,4467634.0,6737.0,18558.0,0.0015079570081166006,5.6,0.004153876526143368,0,
Alabama,2002,1,2002-01-01,4480089.0,6059.0,18407.0,0.0013524284897018788,6.4,0.0041086237349302656,0,
Alabama,2002,2,2002-02-01,4480089.0,6059.0,18166.0,0.0013524284897018788,6.3,0.00405483016074011,0,
Alabama,2002,3,2002-03-01,4480089.0,6059.0,17980.0,0.0013524284897018788,6.0,0.004013313128377585,0,
Alabama,2002,4,2002-04-01,4480089.0,6059.0,17822.0,0.0013524284897018788,5.4,0.003978045971854577,0,
Alabama,2002,5,2002-05-01,4480089.0,6059.0,17757.0,0.0013524284897018788,5.4,0.003963537331512834,0,
Alabama,2002,6,2002-06-01,4480089.0,6059.0,17479.0,0.0013524284897018788,6.3,0.0039014849928204545,0,
Alabama,2002,7,2002-07-01,4480089.0,6059.0,17461.0,0.0013524284897018788,6.2,0.0038974672154950493,0,
Alabama,2002,8,2002-08-01,4480089.0,6059.0,17787.0,0.0013524284897018788,6.2,0.003970233627055177,0,
Alabama,2002,9,2002-09-01,4480089.0,6059.0,17867.0,0.0013524284897018788,5.7,0.003988090415168091,0,
Alabama,2002,10,2002-10-01,4480089.0,6059.0,18152.0,0.0013524284897018788,5.6,0.00405170522282035,0,
Alabama,2002,11,2002-11-01,4480089.0,6059.0,18172.0,0.0013524284897018788,5.8,0.004056169419848579,0,
Alabama,2002,12,2002-12-01,4480089.0,6059.0,18459.0,0.0013524284897018788,5.8,0.00412023064720366,0,
Alabama,2003,1,2003-01-01,4503491.0,6726.0,18599.0,0.001493508036321156,6.4,0.0041299072208648814,0,
Alabama,2003,2,2003-02-01,4503491.0,6726.0,18682.0,0.001493508036321156,6.2,0.004148337367611038,0,
Alabama,2003,3,2003-03-01,4503491.0,6726.0,18786.0,0.001493508036321156,5.8,0.004171430563533934,0,
Alabama,2003,4,2003-04-01,4503491.0,6726.0,18993.0,0.001493508036321156,5.4,0.004217394905418929,0,
Alabama,2003,5,2003-05-01,4503491.0,6726.0,19181.0,0.001493508036321156,5.6,0.004259140298048782,0,
Alabama,2003,6,2003-06-01,4503491.0,6726.0,19307.0,0.001493508036321156,6.7,0.004287118593109211,0,
Alabama,2003,7,2003-07-01,4503491.0,6726.0,19211.0,0.001493508036321156,6.2,0.004265801796872693,0,
Alabama,2003,8,2003-08-01,4503491.0,6726.0,19357.0,0.001493508036321156,6.3,0.004298221091149065,0,
Alabama,2003,9,2003-09-01,4503491.0,6726.0,19228.0,0.001493508036321156,5.9,0.004269576646206243,0,
Alabama,2003,10,2003-10-01,4503491.0,6726.0,19597.0,0.001493508036321156,5.8,0.004351513081740366,0,
Alabama,2003,11,2003-11-01,4503491.0,6726.0,19435.0,0.001493508036321156,5.9,0.004315540988091239,0,
Alabama,2003,12,2003-12-01,4503491.0,6726.0,19525.0,0.001493508036321156,5.6,0.0043355254845629755,0,
Alabama,2004,1,2004-01-01,4530729.0,6591.0,19167.0,0.0014547327814133225,6.4,0.004230445034342154,0,
Alabama,2004,2,2004-02-01,4530729.0,6591.0,18911.0,0.0014547327814133225,6.1,0.00417394198593648,0,
Alabama,2004,3,2004-03-01,4530729.0,6591.0,18924.0,0.0014547327814133225,6.0,0.00417681128136333,0,
Alabama,2004,4,2004-04-01,4530729.0,6591.0,18964.0,0.0014547327814133225,5.2,0.004185639882676717,0,
Alabama,2004,5,2004-05-01,4530729.0,6591.0,18772.0,0.0014547327814133225,5.3,0.00414326259637246,0,
Alabama,2004,6,2004-06-01,4530729.0,6591.0,18689.0,0.0014547327814133225,6.1,0.0041249432486471825,0,
Alabama,2004,7,2004-07-01,4530729.0,6591.0,18732.0,0.0014547327814133225,5.8,0.004134433995059072,0,
Alabama,2004,8,2004-08-01,4530729.0,6591.0,19286.0,0.0014547327814133225,5.7,0.004256710123249481,0,
Alabama,2004,9,2004-09-01,4530729.0,6591.0,19851.0,0.0014547327814133225,5.3,0.004381414116801071,0,
Alabama,2004,10,2004-10-01,4530729.0,6591.0,20214.0,0.0014547327814133225,5.3,0.004461533673720057,0,
Alabama,2004,11,2004-11-01,4530729.0,6591.0,20590.0,0.0014547327814133225,5.0,0.004544522526065894,0,
Alabama,2004,12,2004-12-01,4530729.0,6591.0,20684.0,0.0014547327814133225,4.9,0.0045652697391523524,0,
Alabama,2005,1,2005-01-01,4569805.0,19136.0,20431.0,0.0041874872122552274,5.4,0.004470869107106321,0,
Alabama,2005,2,2005-02-01,4569805.0,19136.0,20055.0,0.0041874872122552274,5.3,0.00438858988512639,0,
Alabama,2005,3,2005-03-01,4569805.0,19136.0,20030.0,0.0041874872122552274,4.6,0.004383119192175596,0,
Alabama,2005,4,2005-04-01,4569805.0,19136.0,19821.0,0.0041874872122552274,4.0,0.004337384199106964,0,
Alabama,2005,5,2005-05-01,4569805.0,19136.0,19809.0,0.0041874872122552274,4.0,0.004334758266490582,0,
Alabama,2005,6,2005-06-01,4569805.0,19136.0,19667.0,0.0041874872122552274,4.8,0.004303684730530078,0,
Alabama,2005,7,2005-07-01,4569805.0,19136.0,18969.0,0.0041874872122552274,4.5,0.004150942983343928,0,
Alabama,2005,8,2005-08-01,4569805.0,19136.0,19999.0,0.0041874872122552274,4.3,0.004376335532916611,0,
Alabama,2005,9,2005-09-01,4569805.0,19136.0,20206.0,0.0041874872122552274,4.3,0.004421632870549181,0,
Alabama,2005,10,2005-10-01,4569805.0,19136.0,20312.0,0.0041874872122552274,4.2,0.0044448286086605435,0,
Alabama,2005,11,2005-11-01,4569805.0,19136.0,20133.0,0.0041874872122552274,4.0,0.004405658447132864,0,
Alabama,2005,12,2005-12-01,4569805.0,19136.0,20141.0,0.0041874872122552274,3.9,0.004407409068877119,0,
Alabama,2006,1,2006-01-01,4628981.0,20377.0,19527.0,0.004402048744637318,4.5,0.0042184230179385055,0,
Alabama,2006,2,2006-02-01,4628981.0,20377.0,18941.0,0.004402048744637318,4.5,0.0040918292816496775,0,
Alabama,2006,3,2006-03-01,4628981.0,20377.0,18790.0,0.004402048744637318,4.0,0.004059208711377299,0,
Alabama,2006,4,2006-04-01,4628981.0,20377.0,18570.0,0.004402048744637318,3.6,0.004011682052702312,0,
Alabama,2006,5,2006-05-01,4628981.0,20377.0,18567.0,0.004402048744637318,3.6,0.0040110339619021974,0,
Alabama,2006,6,2006-06-01,4628981.0,20377.0,18338.0,0.004402048744637318,4.4,0.003961563030826871,0,
Alabama,2006,7,2006-07-01,4628981.0,20377.0,18440.0,0.004402048744637318,4.4,0.003983598118030729,0,
Alabama,2006,8,2006-08-01,4628981.0,20377.0,19010.0,0.004402048744637318,4.2,0.004106735370052286,0,
Alabama,2006,9,2006-09-01,4628981.0,20377.0,19174.0,0.004402048744637318,3.8,0.004142164333791822,0,
Alabama,2006,10,2006-10-01,4628981.0,20377.0,19860.0,0.004402048744637318,3.6,0.004290361096751099,0,
Alabama,2006,11,2006-11-01,4628981.0,20377.0,19878.0,0.004402048744637318,3.6,0.0042942496415517796,0,
Alabama,2006,12,2006-12-01,4628981.0,20377.0,19638.0,0.004402048744637318,3.7,0.004242402377542703,0,
Alabama,2007,1,2007-01-01,4672840.0,20611.0,19004.0,0.004410807988289777,4.3,0.004066905778926735,0,
Alabama,2007,2,2007-02-01,4672840.0,20611.0,18376.0,0.004410807988289777,4.2,0.003932512133948521,0,
Alabama,2007,3,2007-03-01,4672840.0,20611.0,18005.0,0.004410807988289777,3.8,0.003853117162154065,0,
Alabama,2007,4,2007-04-01,4672840.0,20611.0,17597.0,0.004410807988289777,3.4,0.003765804093442104,0,
Alabama,2007,5,2007-05-01,4672840.0,20611.0,17611.0,0.004410807988289777,3.5,0.003768800130113593,0,
Alabama,2007,6,2007-06-01,4672840.0,20611.0,17554.0,0.004410807988289777,4.4,0.0037566019808082454,0,
Alabama,2007,7,2007-07-01,4672840.0,20611.0,17768.0,0.004410807988289777,4.4,0.003802398541358146,0,
Alabama,2007,8,2007-08-01,4672840.0,20611.0,18100.0,0.004410807988289777,4.3,0.003873447410996311,0,
Alabama,2007,9,2007-09-01,4672840.0,20611.0,18104.0,0.004410807988289777,4.1,0.0038743034214738787,0,
Alabama,2007,10,2007-10-01,4672840.0,20611.0,18539.0,0.004410807988289777,3.9,0.003967394560909426,0,
Alabama,2007,11,2007-11-01,4672840.0,20611.0,18478.0,0.004410807988289777,4.0,0.003954340401126509,0,
Alabama,2007,12,2007-12-01,4672840.0,20611.0,18584.0,0.004410807988289777,4.3,0.003977024678782068,0,
Alabama,2008,1,2008-01-01,4718206.0,20793.0,18120.0,0.004406971632862152,5.1,0.003840442744551637,0,
Alabama,2008,2,2008-02-01,4718206.0,20793.0,17528.0,0.004406971632862152,5.0,0.003714971325965844,0,
Alabama,2008,3,2008-03-01,4718206.0,20793.0,17479.0,0.004406971632862152,4.9,0.003704586022738304,0,
Alabama,2008,4,2008-04-01,4718206.0,20793.0,17272.0,0.004406971632862152,4.3,0.0036607134152260414,0,
Alabama,2008,5,2008-05-01,4718206.0,20793.0,17192.0,0.004406971632862152,5.0,0.003643757818119853,0,
Alabama,2008,6,2008-06-01,4718206.0,20793.0,17121.0,0.004406971632862152,6.0,0.003628709725688111,0,
Alabama,2008,7,2008-07-01,4718206.0,20793.0,17278.0,0.004406971632862152,6.2,0.0036619850850090055,0,
Alabama,2008,8,2008-08-01,4718206.0,20793.0,17488.0,0.004406971632862152,6.4,0.0037064935274127493,0,
Alabama,2008,9,2008-09-01,4718206.0,20793.0,17756.0,0.004406971632862152,6.3,0.00376329477771848,0,
Alabama,2008,10,2008-10-01,4718206.0,20793.0,17968.0,0.004406971632862152,6.6,0.003808227110049879,0,
Alabama,2008,11,2008-11-01,4718206.0,20793.0,17991.0,0.004406971632862152,6.9,0.0038131018442179093,0,
Alabama,2008,12,2008-12-01,4718206.0,20793.0,18476.0,0.004406971632862152,7.5,0.003915895151674174,0,
Alabama,2009,1,2009-01-01,4757938.0,21063.0,18282.0,0.00442691771099161,9.0,0.003842420813385967,0,
Alabama,2009,2,2009-02-01,4757938.0,21063.0,17870.0,0.00442691771099161,9.5,0.003755828680407353,0,
Alabama,2009,3,2009-03-01,4757938.0,21063.0,17915.0,0.00442691771099161,9.4,0.0037652865590093857,0,
Alabama,2009,4,2009-04-01,4757938.0,21063.0,17851.0,0.00442691771099161,8.9,0.0037518353538864954,0,
Alabama,2009,5,2009-05-01,4757938.0,21063.0,18030.0,0.00442691771099161,9.5,0.0037894566932145813,0,
Alabama,2009,6,2009-06-01,4757938.0,21063.0,18510.0,0.00442691771099161,10.0,0.003890340731636268,0,
Alabama,2009,7,2009-07-01,4757938.0,21063.0,18903.0,0.00442691771099161,10.0,0.0039729395380940224,0,
Alabama,2009,8,2009-08-01,4757938.0,21063.0,19436.0,0.00442691771099161,10.0,0.004084962855758103,0,
Alabama,2009,9,2009-09-01,4757938.0,21063.0,20071.0,0.00442691771099161,10.0,0.004218424031586792,0,
Alabama,2009,10,2009-10-01,4757938.0,21063.0,20288.0,0.00442691771099161,10.0,0.004264032023956596,0,
Alabama,2009,11,2009-11-01,4757938.0,21063.0,20776.0,0.00442691771099161,10.0,0.004366597463018644,0,
Alabama,2009,12,2009-12-01,4757938.0,21063.0,20902.0,0.00442691771099161,10.0,0.004393079523104336,0,
Alabama,2010,1,2010-01-01,4785514.0,20808.0,20788.0,0.004348122270669358,11.0,0.004343942991285784,0,
Alabama,2010,2,2010-02-01,4785514.0,20808.0,20630.0,0.004348122270669358,11.0,0.004310926684155557,0,
Alabama,2010,3,2010-03-01,4785514.0,20808.0,20740.0,0.004348122270669358,11.0,0.004333912720765209,0,
Alabama,2010,4,2010-04-01,4785514.0,20808.0,20888.0,0.004348122270669358,10.0,0.0043648393882036495,0,
Alabama,2010,5,2010-05-01,4785514.0,20808.0,21020.0,0.004348122270669358,9.9,0.004392422632135231,0,
Alabama,2010,6,2010-06-01,4785514.0,20808.0,21288.0,0.004348122270669358,10.0,0.00444842497587511,0,
Alabama,2010,7,2010-07-01,4785514.0,20808.0,21516.0,0.004348122270669358,10.0,0.004496068760847842,0,
Alabama,2010,8,2010-08-01,4785514.0,20808.0,22761.0,0.004348122270669358,10.0,0.0047562289024752616,0,
Alabama,2010,9,2010-09-01,4785514.0,20808.0,23052.0,0.004348122270669358,9.9,0.004817037417506249,0,
Alabama,2010,10,2010-10-01,4785514.0,20808.0,23348.0,0.004348122270669358,9.9,0.004878890752383129,0,
Alabama,2010,11,2010-11-01,4785514.0,20808.0,23954.0,0.004348122270669358,10.0,0.005005522917705392,0,
Alabama,2010,12,2010-12-01,4785514.0,20808.0,24212.0,0.004348122270669358,9.9,0.005059435621753485,0,
Alabama,2011,1,2011-01-01,4799642.0,22231.0,24258.0,0.004631803788699241,10.0,0.005054126953635292,0,
Alabama,2011,2,2011-02-01,4799642.0,22231.0,23584.0,0.004631803788699241,10.0,0.004913699813444419,0,
Alabama,2011,3,2011-03-01,4799642.0,22231.0,22992.0,0.004631803788699241,9.8,0.00479035728081386,0,
Alabama,2011,4,2011-04-01,4799642.0,22231.0,22568.0,0.004631803788699241,9.2,0.004702017358794677,0,
Alabama,2011,5,2011-05-01,4799642.0,22231.0,22511.0,0.004631803788699241,9.3,0.004690141473051532,0,
Alabama,2011,6,2011-06-01,4799642.0,22231.0,22541.0,0.004631803788699241,10.0,0.004696391939232134,0,
Alabama,2011,7,2011-07-01,4799642.0,22231.0,22564.0,0.004631803788699241,10.0,0.00470118396330393,0,
Alabama,2011,8,2011-08-01,4799642.0,22231.0,23169.0,0.004631803788699241,9.8,0.0048272350312794175,0,
Alabama,2011,9,2011-09-01,4799642.0,22231.0,23103.0,0.004631803788699241,9.5,0.00481348400568209,0,
Alabama,2011,10,2011-10-01,4799642.0,22231.0,23513.0,0.004631803788699241,9.0,0.00489890704348366,0,
Alabama,2011,11,2011-11-01,4799642.0,22231.0,23263.0,0.004631803788699241,8.5,0.004846819825311971,0,
Alabama,2011,12,2011-12-01,4799642.0,22231.0,22981.0,0.004631803788699241,8.4,0.004788065443214307,0,
Alabama,2012,1,2012-01-01,4816632.0,21873.0,22441.0,0.004541139950072997,9.0,0.004659064674237102,0,
Alabama,2012,2,2012-02-01,4816632.0,21873.0,21567.0,0.004541139950072997,8.9,0.004477610081069096,0,
Alabama,2012,3,2012-03-01,4816632.0,21873.0,20818.0,0.004541139950072997,8.4,0.004322107231775232,0,
Alabama,2012,4,2012-04-01,4816632.0,21873.0,20742.0,0.004541139950072997,7.6,0.004306328571499754,0,
Alabama,2012,5,2012-05-01,4816632.0,21873.0,20686.0,0.004541139950072997,7.9,0.0042947021902441365,0,
Alabama,2012,6,2012-06-01,4816632.0,21873.0,20649.0,0.004541139950072997,8.9,0.0042870204740573905,0,
Alabama,2012,7,2012-07-01,4816632.0,21873.0,20774.0,0.004541139950072997,8.8,0.004312972217931535,0,
Alabama,2012,8,2012-08-01,4816632.0,21873.0,20845.0,0.004541139950072997,8.4,0.004327712808452047,0,
Alabama,2012,9,2012-09-01,4816632.0,21873.0,20744.0,0.004541139950072997,7.7,0.004306743799401739,0,
Alabama,2012,10,2012-10-01,4816632.0,21873.0,21140.0,0.004541139950072997,7.6,0.004388958923995024,0,
Alabama,2012,11,2012-11-01,4816632.0,21873.0,21078.0,0.004541139950072997,7.2,0.004376086859033449,0,
Alabama,2012,12,2012-12-01,4816632.0,21873.0,20914.0,0.004541139950072997,7.4,0.004342038171070574,0,
Alabama,2013,1,2013-01-01,4831586.0,21876.0,20640.0,0.004527705809231172,8.4,0.004271889189181358,0,
Alabama,2013,2,2013-02-01,4831586.0,21876.0,20172.0,0.004527705809231172,8.0,0.004175026585473176,0,
Alabama,2013,3,2013-03-01,4831586.0,21876.0,19551.0,0.004527705809231172,7.3,0.0040464973613219355,0,
Alabama,2013,4,2013-04-01,4831586.0,21876.0,19305.0,0.004527705809231172,6.6,0.0039955824029625055,0,
Alabama,2013,5,2013-05-01,4831586.0,21876.0,19193.0,0.004527705809231172,6.9,0.0039724016089126854,0,
Alabama,2013,6,2013-06-01,4831586.0,21876.0,18710.0,0.004527705809231172,7.8,0.0038724344345728297,0,
Alabama,2013,7,2013-07-01,4831586.0,21876.0,18763.0,0.004527705809231172,7.6,0.0038834039174714063,0,
Alabama,2013,8,2013-08-01,4831586.0,21876.0,18808.0,0.004527705809231172,7.5,0.0038927176293664244,0,
Alabama,2013,9,2013-09-01,4831586.0,21876.0,19015.0,0.004527705809231172,7.2,0.003935560704083504,0,
Alabama,2013,10,2013-10-01,4831586.0,21876.0,18832.0,0.004527705809231172,7.1,0.0038976849423770993,0,
Alabama,2013,11,2013-11-01,4831586.0,21876.0,18561.0,0.004527705809231172,6.8,0.003841595699631549,0,
Alabama,2013,12,2013-12-01,4831586.0,21876.0,18394.0,0.004527705809231172,6.8,0.0038070314799322634,0,
Alabama,2014,1,2014-01-01,4843737.0,21832.0,18016.0,0.00450726370981744,7.6,0.003719442240567562,0,
Alabama,2014,2,2014-02-01,4843737.0,21832.0,17656.0,0.00450726370981744,7.6,0.0036451194604496494,0,
Alabama,2014,3,2014-03-01,4843737.0,21832.0,17232.0,0.00450726370981744,7.2,0.003557583741644107,0,
Alabama,2014,4,2014-04-01,4843737.0,21832.0,16811.0,0.00450726370981744,6.2,0.003470667379339547,1,0 days 00:00:00
Alabama,2014,5,2014-05-01,4843737.0,21832.0,16544.0,0.00450726370981744,6.5,0.003415544650752095,1,30 days 00:00:00
Alabama,2014,6,2014-06-01,4843737.0,21832.0,16026.0,0.00450726370981744,7.2,0.0033086024282490967,1,61 days 00:00:00
Alabama,2014,7,2014-07-01,4843737.0,21832.0,15812.0,0.00450726370981744,7.3,0.003264421664512339,1,91 days 00:00:00
Alabama,2014,8,2014-08-01,4843737.0,21832.0,15726.0,0.00450726370981744,7.0,0.0032466667781508372,1,122 days 00:00:00
Alabama,2014,9,2014-09-01,4843737.0,21832.0,15321.0,0.00450726370981744,6.4,0.003163053650518185,1,153 days 00:00:00
Alabama,2014,10,2014-10-01,4843737.0,21832.0,15250.0,0.00450726370981744,6.2,0.003148395546661596,1,183 days 00:00:00
Alabama,2014,11,2014-11-01,4843737.0,21832.0,14887.0,0.00450726370981744,6.0,0.003073453410042701,1,214 days 00:00:00
Alabama,2014,12,2014-12-01,4843737.0,21832.0,14835.0,0.00450726370981744,5.8,0.0030627178973590017,1,244 days 00:00:00
Alabama,2015,1,2015-01-01,4854803.0,22006.0,14395.0,0.004532830683345957,6.6,0.002965104866253069,1,275 days 00:00:00
Alabama,2015,2,2015-02-01,4854803.0,22006.0,13845.0,0.004532830683345957,6.3,0.0028518149964066515,1,306 days 00:00:00
Alabama,2015,3,2015-03-01,4854803.0,22006.0,13419.0,0.004532830683345957,6.0,0.002764066842671062,1,334 days 00:00:00
Alabama,2015,4,2015-04-01,4854803.0,22006.0,13070.0,0.004532830683345957,5.5,0.0026921792707139715,1,365 days 00:00:00
Alabama,2015,5,2015-05-01,4854803.0,22006.0,12947.0,0.004532830683345957,6.0,0.0026668435361846816,1,395 days 00:00:00
Alabama,2015,6,2015-06-01,4854803.0,22006.0,12742.0,0.004532830683345957,6.6,0.0026246173119691984,1,426 days 00:00:00
Alabama,2015,7,2015-07-01,4854803.0,22006.0,12686.0,0.004532830683345957,6.6,0.002613082343403017,1,456 days 00:00:00
Alabama,2015,8,2015-08-01,4854803.0,22006.0,12572.0,0.004532830683345957,6.3,0.002589600443107578,1,487 days 00:00:00
Alabama,2015,9,2015-09-01,4854803.0,22006.0,12497.0,0.004532830683345957,6.0,0.002574151824492157,1,518 days 00:00:00
Alabama,2015,10,2015-10-01,4854803.0,22006.0,12567.0,0.004532830683345957,6.0,0.002588570535199884,1,548 days 00:00:00
Alabama,2015,11,2015-11-01,4854803.0,22006.0,12356.0,0.004532830683345957,5.9,0.0025451084214951672,1,579 days 00:00:00
Alabama,2015,12,2015-12-01,4854803.0,22006.0,12212.0,0.004532830683345957,5.9,0.002515447073753559,1,609 days 00:00:00
Alabama,2016,1,2016-01-01,4866824.0,22078.0,11806.0,0.004536428685319214,6.5,0.002425811987448077,1,640 days 00:00:00
Alabama,2016,2,2016-02-01,4866824.0,22078.0,11465.0,0.004536428685319214,6.3,0.0023557457594521602,1,671 days 00:00:00
Alabama,2016,3,2016-03-01,4866824.0,22078.0,11124.0,0.004536428685319214,6.1,0.0022856795314562433,1,700 days 00:00:00
Alabama,2016,4,2016-04-01,4866824.0,22078.0,10820.0,0.004536428685319214,5.4,0.0022232157974070976,1,731 days 00:00:00
Alabama,2016,5,2016-05-01,4866824.0,22078.0,10556.0,0.004536428685319214,5.4,0.0021689709757328392,1,761 days 00:00:00
Alabama,2016,6,2016-06-01,4866824.0,22078.0,10399.0,0.004536428685319214,6.3,0.002136711744661405,1,792 days 00:00:00
Alabama,2016,7,2016-07-01,4866824.0,22078.0,10449.0,0.004536428685319214,6.1,0.002146985385130015,1,822 days 00:00:00
Alabama,2016,8,2016-08-01,4866824.0,22078.0,10545.0,0.004536428685319214,6.0,0.0021667107748297447,1,853 days 00:00:00
Alabama,2016,9,2016-09-01,4866824.0,22078.0,10564.0,0.004536428685319214,5.9,0.0021706147582078172,1,884 days 00:00:00
Alabama,2016,10,2016-10-01,4866824.0,22078.0,10532.0,0.004536428685319214,5.9,0.0021640396283079066,1,914 days 00:00:00
Alabama,2016,11,2016-11-01,4866824.0,22078.0,10505.0,0.004536428685319214,5.3,0.0021584918624548573,1,945 days 00:00:00
Alabama,2016,12,2016-12-01,4866824.0,22078.0,10455.0,0.004536428685319214,5.4,0.0021482182219862483,1,975 days 00:00:00
Alabama,2017,1,2017-01-01,4877989.0,22108.0,10173.0,0.004532195542056368,6.1,0.0020854905576867845,1,1006 days 00:00:00
Alabama,2017,2,2017-02-01,4877989.0,22108.0,9951.0,0.004532195542056368,5.7,0.0020399799999549,1,1037 days 00:00:00
Alabama,2017,3,2017-03-01,4877989.0,22108.0,9673.0,0.004532195542056368,5.0,0.0019829893015338904,1,1065 days 00:00:00
Alabama,2017,4,2017-04-01,4877989.0,22108.0,9329.0,0.004532195542056368,4.3,0.0019124684373006992,1,1096 days 00:00:00
Alabama,2017,5,2017-05-01,4877989.0,22108.0,9278.0,0.004532195542056368,4.2,0.001902013309173104,1,1126 days 00:00:00
Alabama,2017,6,2017-06-01,4877989.0,22108.0,9198.0,0.004532195542056368,5.0,0.001885613108188641,1,1157 days 00:00:00
Alabama,2017,7,2017-07-01,4877989.0,22108.0,9179.0,0.004532195542056368,4.7,0.001881718060454831,1,1187 days 00:00:00
Alabama,2017,8,2017-08-01,4877989.0,22108.0,9391.0,0.004532195542056368,4.5,0.001925178593063658,1,1218 days 00:00:00
Alabama,2017,9,2017-09-01,4877989.0,22108.0,9326.0,0.004532195542056368,3.9,0.0019118534297637817,1,1249 days 00:00:00
Alabama,2017,10,2017-10-01,4877989.0,22108.0,9349.0,0.004532195542056368,3.9,0.0019165684875468148,1,1279 days 00:00:00
Alabama,2017,11,2017-11-01,4877989.0,22108.0,9212.0,0.004532195542056368,3.8,0.001888483143360922,1,1310 days 00:00:00
Alabama,2017,12,2017-12-01,4877989.0,22108.0,9108.0,0.004532195542056368,3.7,0.0018671628820811199,1,1340 days 00:00:00
Alabama,2018,1,2018-01-01,4891628.0,22127.0,8765.0,0.004523442911030847,4.5,0.0017918369916927453,1,1371 days 00:00:00
Alabama,2018,2,2018-02-01,4891628.0,22127.0,8642.0,0.004523442911030847,4.3,0.0017666919888429786,1,1402 days 00:00:00
Alabama,2018,3,2018-03-01,4891628.0,22127.0,8381.0,0.004523442911030847,4.1,0.0017133355193812776,1,1430 days 00:00:00
Alabama,2018,4,2018-04-01,4891628.0,22127.0,8143.0,0.004523442911030847,3.5,0.001664680961021566,1,1461 days 00:00:00
Alabama,2018,5,2018-05-01,4891628.0,22127.0,8113.0,0.004523442911030847,3.5,0.0016585480334972325,1,1491 days 00:00:00
Alabama,2018,6,2018-06-01,4891628.0,22127.0,7953.0,0.004523442911030847,4.6,0.0016258390867007874,1,1522 days 00:00:00
Alabama,2018,7,2018-07-01,4891628.0,22127.0,8022.0,0.004523442911030847,4.2,0.0016399448200067545,1,1552 days 00:00:00
Alabama,2018,8,2018-08-01,4891628.0,22127.0,8195.0,0.004523442911030847,4.1,0.0016753113687304106,1,1583 days 00:00:00
Alabama,2018,9,2018-09-01,4891628.0,22127.0,8182.0,0.004523442911030847,3.7,0.0016726537668031994,1,1614 days 00:00:00
Alabama,2018,10,2018-10-01,4891628.0,22127.0,8260.0,0.004523442911030847,3.7,0.001688599378366466,1,1644 days 00:00:00
Alabama,2018,11,2018-11-01,4891628.0,22127.0,8187.0,0.004523442911030847,3.3,0.001673675921390588,1,1675 days 00:00:00
Alabama,2018,12,2018-12-01,4891628.0,22127.0,8081.0,0.004523442911030847,3.5,0.0016520062441379435,1,1705 days 00:00:00
Alabama,2019,1,2019-01-01,4907965.0,22662.0,7867.0,0.004617392340817426,4.3,0.0016029046661905698,1,1736 days 00:00:00
Alabama,2019,2,2019-02-01,4907965.0,22662.0,7660.0,0.004617392340817426,3.8,0.0015607283263022456,1,1767 days 00:00:00
Alabama,2019,3,2019-03-01,4907965.0,22662.0,7413.0,0.004617392340817426,3.5,0.0015104019690441964,1,1795 days 00:00:00
Alabama,2019,4,2019-04-01,4907965.0,22662.0,7247.0,0.004617392340817426,2.7,0.0014765793969598398,1,1826 days 00:00:00
Alabama,2019,5,2019-05-01,4907965.0,22662.0,7270.0,0.004617392340817426,2.6,0.0014812656569474314,1,1856 days 00:00:00
Alabama,2019,6,2019-06-01,4907965.0,22662.0,7146.0,0.004617392340817426,3.3,0.001456000603101285,1,1887 days 00:00:00
Alabama,2019,7,2019-07-01,4907965.0,22662.0,7248.0,0.004617392340817426,3.2,0.0014767831473940828,1,1917 days 00:00:00
Alabama,2019,8,2019-08-01,4907965.0,22662.0,7450.0,0.004617392340817426,3.0,0.0015179407351111915,1,1948 days 00:00:00
Alabama,2019,9,2019-09-01,4907965.0,22662.0,7687.0,0.004617392340817426,2.6,0.0015662295880268095,1,1979 days 00:00:00
Alabama,2019,10,2019-10-01,4907965.0,22662.0,7426.0,0.004617392340817426,2.6,0.001513050724689357,1,2009 days 00:00:00
